rA/rC,Simple diff-X,Diff-Xmullican,delta-Hf,delta-Smix,(Delta),Possibility of formation
0.57164057,0.319318852,0.217216309,-4.854267687,13.34296899,0.041406461,1
0.471849939,0.34841662,0.168979461,-17.13270246,13.29550477,0.114670882,0
0.563031525,0.425692132,0.495993732,-9.920604533,11.60950938,0.101503767,0
0.474095674,0.836724171,1.203175251,2.491286238,11.54849109,0.046288015,1
0.462312003,0.517231973,0.679296888,1.542051246,13.25517313,0.106595703,1
0.535430851,0.539291964,0.564507126,3.187504439,11.31123149,0.098006267,1
0.46842406,0.34803811,0.357130582,-23.76043117,13.44942126,0.145923925,0
0.449820428,0.53005508,0.664296096,2.932687081,13.15985283,0.123814728,1
0.553627957,0.551310745,0.710675852,3.140608568,13.11867639,0.005243525,1
0.591858275,0.288658558,-0.108480601,-27.55059906,13.40446153,0.070883357,0
0.465054639,0.437236044,-0.018346584,-29.80465653,13.52328345,0.186073091,0
0.593843122,0.468043796,0.081779366,-14.88831403,13.37987555,0.092879074,0
0.459123916,0.505406839,0.607620188,-16.99312467,13.40397462,0.114782805,0
0.600563346,0.292334995,0.032049953,-19.25472974,13.5164216,0.086315573,0
0.460473395,0.511360632,0.63607098,3.200863922,13.3646244,0.127517698,1
0.473383397,0.790562366,1.088030897,3.746352746,11.63118958,0.026154873,1
0.45795612,0.537701099,0.690263377,1.227223015,13.30858602,0.115839284,1
0.598463341,0.459897012,-0.170647532,-19.61962326,11.48449584,0.084901418,0
0.478776118,0.708358984,1.082452146,2.318884731,11.61634206,0.013528333,1
0.46968905,0.468169381,0.210421934,-16.15024734,13.35487441,0.119590494,0
0.467900949,0.38435159,0.44279324,-3.930198112,13.26683712,0.013194931,1
0.562392743,0.507655924,0.573328043,-7.208990038,11.37203256,0.107554742,1
0.550406109,0.556097567,0.691993552,4.253270279,13.3495488,0.088684001,1
0.460163558,0.512558358,0.610080521,3.404870136,13.14888171,0.118427166,1
0.572878783,0.44867617,0.225589801,-16.06732892,13.20791787,0.161702711,0
0.546006545,0.549148443,0.731260558,2.178818836,13.21676516,0.032555919,1
0.530667048,0.573889564,0.621029171,2.721241729,13.20670367,0.112310222,1
0.575792203,0.346077296,0.438480503,-5.588221857,13.39791913,0.038518676,0
0.605950409,0.36181704,0.327014751,-10.34271742,13.52395709,0.102564173,0
0.473895679,0.710740887,1.012815152,0.264352957,13.47535078,0.009042039,1
0.487259718,0.808361149,0.888155797,-0.839736933,12.05308348,-0.003766997,1
0.572892514,0.383754429,0.256125123,-22.19943248,13.37264969,0.113066557,0
0.450967557,0.538103263,0.637344151,-19.33837729,13.24928336,0.180898967,0
0.488391224,0.768123653,0.774153581,-2.302828895,11.71333147,-0.031742729,1
0.464682029,0.482895846,0.602059852,-14.31652159,13.35268722,0.143674495,0
0.579318374,0.356742599,0.11030287,-24.85751171,13.19175648,0.110145423,0
0.466296903,0.427380968,0.572285577,-11.47553769,13.43123312,0.106877791,0
0.578262338,0.290231247,0.095105336,-4.673500132,13.18751595,0.067032834,0
0.456834125,0.54673833,0.603743824,0.623408132,11.56040904,0.032746347,1
0.47193784,0.524210907,0.165684408,2.561307999,13.31171288,0.093258664,1
0.614840466,0.301721936,0.211844491,-12.8762966,13.55789035,0.104360326,0
0.560656997,0.397555135,0.617800013,-2.129119363,13.30073198,0.032924609,1
0.459779506,0.407932131,0.611367841,-0.178011172,13.19553658,0.114347284,1
0.578850997,0.34053323,0.338378047,-4.434893689,13.19707038,0.068115494,0
0.45882643,0.525154302,0.703555099,1.959929124,13.33552181,0.115247644,1
0.54800606,0.533041787,0.61793136,2.226361485,13.09459721,0.045635477,1
0.581667359,0.389967933,0.05585096,-19.14912589,13.29027965,0.099113076,0
0.576740559,0.476895054,0.248801296,-18.67185236,13.22162537,0.115890607,0
0.482381992,0.818451376,1.073134978,-0.494379146,11.79609,0.003680492,1
0.580209147,0.502728867,0.503831454,-16.1949932,11.65649198,0.055112816,0
0.615348541,0.276355675,-0.053773226,-18.40002387,13.30941299,0.080349122,0
0.564323807,0.505091765,0.432047205,0.41510717,13.39026056,0.028972076,1
0.46209143,0.453808807,0.651031133,1.574465767,13.20825767,0.122503051,1
0.578653454,0.477772161,0.127665803,-14.46499764,13.46022885,0.098041172,0
0.545923703,0.456664604,0.649720275,-4.808591386,13.31158534,0.070697165,1
0.463555693,0.429244357,0.371634549,-13.82215226,13.41199884,0.131845366,0
0.447237555,0.502376046,0.721359156,4.160639932,13.02321621,0.11549006,1
0.461198182,0.514255334,0.648092743,3.071348741,13.08967566,0.126232259,1
0.580677675,0.331971149,-0.077466866,-17.61657352,11.49679506,0.107080326,0
0.57656485,0.570077077,0.5686594,-12.70476803,13.28839518,0.099814423,0
0.465436457,0.53008307,0.529736864,1.913556224,13.24166982,0.105109196,1
0.596200984,0.313293441,0.063554515,-18.69752224,13.4389596,0.099746381,0
0.476735777,0.781725126,1.07152164,-0.273262798,11.68427131,-0.005328585,1
0.461085929,0.427416215,0.65035629,0.445477091,13.22531341,0.121392852,1
0.471026006,0.86542499,1.056174167,-1.629253514,11.47251612,0.028256049,1
0.563116096,0.875751464,1.141428469,0.335532907,13.23909915,0.034795295,1
0.53796345,0.577507883,0.682709297,1.358031305,13.16534676,0.022544765,1
0.573995668,0.45686414,0.474413717,-15.80165243,13.298511,0.104646868,0
0.567800717,0.52930715,0.466814065,-12.14881007,11.51728192,0.114300479,0
0.564792825,0.511594442,0.665893145,0.621795364,13.22451717,0.04251308,0
0.594640857,0.28126535,0.233654229,-26.70261108,13.50995173,0.092343019,0
0.575728458,0.390445355,0.128602455,-23.95396173,13.3616756,0.126331174,0
0.616886613,0.327160776,0.197516554,-9.880081011,13.44712311,0.082852294,0
0.481725532,0.799554728,1.013596283,0.057118038,11.68837638,0.018299292,1
0.462882923,0.500464018,0.64882782,0.424040193,13.22702027,0.113363645,1
0.462410556,0.860130802,1.232205013,-1.49989488,11.61817701,0.018563256,1
0.471490752,0.825078358,1.193482323,2.534353948,11.53593763,0.023248414,1
0.545584395,0.532004521,0.657891488,-11.79259253,13.19588843,0.090112302,1
0.566961202,0.54741251,0.642672394,-2.986268757,13.26331888,0.028855947,1
0.572519069,0.428842206,0.018356969,-16.50526862,11.30866965,0.117242545,0
0.449916546,0.527090723,0.720991698,3.371398784,13.2917457,0.131937377,1
0.464167911,0.784604052,0.957049783,-3.0134564,13.09761559,0.01359905,1
0.466016926,0.379376155,0.380374442,-1.938471887,13.29868644,0.130927026,1
0.535300482,0.558347865,0.728625206,3.233710275,13.10786183,0.057526872,1
0.529040254,0.522452521,0.698627706,1.255317429,13.22508168,0.091020142,1
0.567869347,0.508281604,0.167140971,-11.8112208,11.68380773,0.10782827,0
0.602907826,0.308783295,0.008201846,-17.19350158,13.46461912,0.106268646,0
0.459113678,0.429424405,0.605047615,0.298191851,13.31465717,0.148207004,1
0.464425401,0.568129982,0.640081523,2.000987437,13.22755843,0.112918481,1
0.476800995,0.821675561,0.955647746,0.330485996,11.70848071,0.019634327,1
0.593974615,0.34867453,0.297451926,-0.747852932,13.38600918,0.061554001,0
0.58173768,0.33869372,0.279957916,-20.49156402,13.39803397,0.102541795,0
0.529797083,0.574103079,0.682989163,-1.574441177,13.12089699,0.051173603,1
0.523181003,0.556509139,0.70352524,3.692484025,13.11233981,0.036665086,1
0.603465059,0.4161793,-0.007616511,-7.721306154,11.67674684,0.105492522,0
0.549220086,0.471110076,0.574188364,-1.551283516,13.14409525,0.051215527,1
0.582202984,0.375344241,-0.111308606,-26.27248285,13.45278173,0.16080699,0
0.551320115,0.538078031,0.687512587,1.058467986,13.21739402,0.084906043,1
0.584331619,0.287544686,0.084871844,-20.73039131,13.32435625,0.092379456,0
0.550788622,0.539538974,0.57790302,-10.67690099,11.67061133,0.149924506,0
0.484521896,0.768463555,0.988296722,-0.547096065,11.62398911,0.001280077,1
0.591830034,0.310977279,0.205634728,-27.93863077,13.36445333,0.055668722,0
0.464453685,0.557935437,0.698790149,1.461544703,13.28043256,0.09166719,1
0.547079096,0.519641424,0.730087745,1.957617818,13.21937325,0.044843583,1
0.602702352,0.233644423,-0.074657451,-18.51920356,11.52644747,0.154000292,0
0.571590549,0.456925978,0.593132939,-22.2780254,13.3736141,0.116518883,0
0.469103185,0.490674874,0.688355034,4.541607914,13.22975634,0.116500567,1
0.578057564,0.34993333,0.252512769,-4.151791732,13.23114015,0.060252335,0
0.595112263,0.296030833,-0.327094,-18.82369629,11.46136771,0.126809943,0
0.57347922,0.425192651,0.363466708,-5.301148242,13.24754195,0.05225304,0
0.568965656,0.471435283,0.162435357,-16.53530528,11.60205803,0.105554254,0
0.5135596,0.565633969,0.704440682,2.553346187,11.36231015,0.106106336,1
0.467066054,0.47185607,0.614446934,2.549977751,13.26333956,0.109362129,1
0.462367947,0.379114061,0.58264648,-4.46578658,13.33436965,0.116599013,0
0.613425205,0.348328322,-0.207320445,-17.66403879,13.38773184,0.104329518,0
0.473652142,0.725777733,0.966855437,-0.142318199,13.15498481,0.012202834,1
0.548225754,0.545352318,0.700701621,1.035100002,13.06888494,0.033833565,1
0.55251753,0.486097759,0.612494325,-1.653681685,13.33489749,0.072958226,1
0.435149413,0.596801729,0.654603251,2.660143892,13.20684239,0.090464571,1
0.555108043,0.481954788,0.677197842,-3.135114483,13.24028693,0.033928782,1
0.479782722,0.753393996,0.856591849,-2.444280977,11.52901441,0.0079324,1
0.557727761,0.547183825,0.600233091,0.162372449,13.27137781,0.093432596,1
0.614644728,0.348870916,-0.266257948,-22.78022468,11.49658736,0.14230021,0
0.543788815,0.490407678,0.460944831,-21.25142391,11.58367159,0.157093137,0
0.590462909,0.383014719,0.140033069,-20.96592158,13.51758271,0.104588772,0
0.461827951,0.484052291,0.587668124,1.487419548,13.22382134,0.129986954,1
0.56875801,0.504353854,0.596654957,-18.18754249,13.14974222,0.049298781,0
0.466342385,0.510618095,0.689015463,3.460570599,13.21198916,0.113259627,1
0.451715064,0.54181335,0.565625128,-12.56677743,13.3650163,0.134827093,0
0.567874896,0.436081855,1.100705087,-0.951883533,13.22258809,0.033929838,1
0.453667258,0.529377676,0.71894963,1.93164542,13.35249011,0.122690392,1
0.467743469,0.487130042,0.407196241,-0.493587669,13.2307828,0.026112659,1
0.610788937,0.216931234,0.417982152,-27.15597289,13.38324433,0.103036743,0
0.472024497,0.247885535,0.357455142,-4.98873603,13.40549247,0.13918201,0
0.467777154,0.791089831,0.989101151,-0.898253587,11.43567133,0.023910526,1
0.603379359,0.355423766,0.002757384,-13.37685116,13.37012976,0.112236597,0
0.57369483,0.331401495,0.610086888,0.154935324,13.29665439,0.090185486,0
0.589149043,0.286160632,0.153783762,-31.06194616,13.44387937,0.118083327,0
0.478205065,0.816188208,1.066775657,0.738347467,11.7937219,-0.00169925,1
0.59823554,0.244541164,0.292507419,-22.23988168,13.24857166,0.0879577,0
0.464839476,0.936526729,0.72676304,3.344578683,13.25753714,0.044399015,1
0.46435174,0.547526287,0.697741918,1.142558209,13.17447685,0.10388062,1
0.471066607,0.858245361,1.109721092,3.129163463,13.22300458,0.028219105,1
0.47352967,0.811848319,1.086630321,1.810675731,11.46859241,0.019646553,1
0.560175518,0.52408433,0.408546466,-3.55965465,13.18343499,0.103027007,1
0.578225344,0.497758065,0.528153169,-10.05226903,11.51909185,0.090659148,0
0.465805414,0.794200216,1.112926521,1.203267919,11.57135863,0.036348619,1
0.583840965,0.463293247,0.449665267,3.832039478,13.25041153,0.097009997,1
0.461184876,0.521292684,0.658291197,3.545439909,13.12317292,0.102194537,1
0.453629919,0.552801256,0.690227172,2.320166652,13.26589946,0.107794932,1
0.531936287,0.540399814,0.54941805,0.303294251,11.46272947,0.051336355,1
0.462085464,0.446034916,0.265408052,-21.41527616,13.32583157,0.205978727,0
0.46371515,0.502808284,0.694829805,3.216807833,13.20679072,0.13284225,1
0.485908368,0.758302324,1.023335789,1.910745365,11.77085127,0.009963197,1
0.457775087,0.532303464,0.653340559,0.938622103,13.25303816,0.153392184,1
0.580347907,0.333215997,0.288902525,-4.442059856,13.18497212,0.060175483,0
0.470447276,0.834345862,1.240138473,1.793504345,11.6909916,0.032762773,1
0.463443698,0.473795347,0.658817077,1.687357146,13.166735,0.113548793,1
0.565177414,0.353803495,0.399408035,-4.479598928,13.32143284,0.065327086,0
0.47470285,0.370750867,0.155822514,-19.10411708,13.39542824,0.124783521,0
0.450220753,0.522234649,0.705471845,2.821519448,13.19865326,0.110574789,1
0.558544489,0.480964935,0.213811495,-2.301340232,13.2200646,0.032246625,1
0.44902125,0.559595335,0.695520064,2.886920983,13.47160955,0.097828547,1
0.455171224,0.562739514,0.497110503,-26.52360216,13.35965286,0.16191031,0
0.550241051,0.541680291,0.602321137,0.501140487,13.17879629,0.057990558,1
0.574856826,0.418169013,0.465485358,-9.19858803,11.4389956,0.12039609,0
0.606519256,0.294424555,-0.043019538,-8.045763117,11.48864431,0.121271029,0
0.583496686,0.26720024,0.71142878,-26.22468814,13.30683766,0.106489056,0
0.467696994,0.796609038,1.25356801,-0.394054195,13.1939403,0.020870026,1
0.605858744,0.30482705,-0.088092172,-19.30066603,13.42417899,0.084059773,0
0.474809254,0.838827927,0.937498151,0.962712491,11.89677075,0.01004542,1
0.474243167,0.758527981,0.977669067,-1.67414409,11.60889906,-0.008145924,1
0.566976526,0.460635001,0.258956079,-1.943467858,13.31707658,0.023607967,1
0.550495439,0.440721174,0.604699004,0.779966789,13.17350456,0.093427303,1
0.541887661,0.551555856,0.595540632,-10.0170012,13.27395362,0.013950064,1
0.558112343,0.482425221,0.621278099,2.142763057,13.21354113,0.03971874,1
0.469975784,0.829317362,0.990011077,-1.036381722,11.55996966,0.034183415,1
0.540219329,0.565037938,0.753769487,2.486937791,13.23487736,0.130112768,1
0.474826787,0.795853425,1.072152558,0.436025721,11.67394433,9.28E-05,1
0.478981745,0.81217393,1.154285665,1.522497254,11.71720574,0.025159493,1
0.620304442,0.222643247,-0.178261225,-23.77091403,13.5376335,0.124855591,0
0.470622475,0.382038399,0.396044886,-4.381854621,13.24133913,0.020618968,1
0.591427637,0.351908509,0.469263909,-10.906794,11.51203783,0.101345175,0
0.593202175,0.405698296,-0.193026283,-10.63667176,11.41907511,0.135862509,0
0.466651939,0.813054166,1.084919901,-0.310382684,13.32135235,0.013533964,1
0.584767783,0.351356684,-0.25246892,-17.96900371,13.38167765,0.10252036,0
0.536228006,0.52957421,0.709643374,4.720794623,13.1120841,0.069932647,1
0.573342055,0.370469729,0.528221778,-2.109385179,13.3944395,0.053773661,0
0.477257722,0.774906338,1.074574586,2.755970539,11.66395877,0.017265238,1
0.540345169,0.555882632,0.630567674,0.650264032,11.4385746,0.093299427,1
0.534150042,0.521665578,0.674119732,2.936175744,13.11327354,0.098020916,1
0.454648441,0.529262735,0.614388925,1.856510743,13.24672953,0.120707179,1
0.552758876,0.474695923,0.340305342,-19.27735055,11.64663529,0.106129575,0
0.448305856,0.548902426,0.661192426,3.782239372,13.2010419,0.127531099,1
0.588128658,0.376321455,-0.0182949,-18.39224815,11.69054786,0.112934947,0
0.459650677,0.516702547,0.573213175,2.718255751,13.18416444,0.111950632,1
0.594173651,0.402179916,0.221638623,-11.55993166,11.56718111,0.096621784,0
0.442230339,0.627298282,0.652493014,-0.088339003,13.56879972,0.163557654,1
0.538588017,0.567803315,0.654209356,-0.448391166,13.02885161,0.033670137,1
0.564894561,0.413670248,0.531153951,1.342185545,11.26231991,0.107110375,1
0.565623588,0.552384635,0.498219338,-1.700483582,13.19962349,0.022474786,1
0.469330857,0.470065069,0.242274293,1.751307757,13.22981304,0.099958829,1
0.547995435,0.518305266,0.698281918,-3.563548081,11.55602656,0.100240578,1
0.543248828,0.455813912,0.686996752,1.531488749,13.0107151,0.046840331,1
0.480117118,0.816248304,1.009937841,-0.210654791,11.71050295,0.018452335,1
0.607301411,0.313345385,-0.097151335,-11.42237234,13.36947953,0.081080598,0
0.465659043,0.377047945,0.349892426,-22.15545876,13.66260131,0.212176636,0
0.53740827,0.538501837,0.686630269,-0.214682348,11.20254462,0.050698905,1
0.559580184,0.531975448,0.472144175,-2.620118045,13.30474725,0.038630533,1
0.459279391,0.56098207,1.08302583,0.37465909,11.49718088,0.031526297,1
0.470431834,0.794432844,1.365948734,0.077437544,13.29538175,0.014842118,1
0.596551179,0.322424057,0.34211874,-11.94165197,13.52231206,0.094842625,0
0.568054832,0.401938353,0.549494953,-5.115075113,11.55098961,0.149152973,0
0.553820215,0.490236586,0.648841925,-0.81580645,13.16981691,0.055666845,1
0.453163459,0.579064593,0.584056495,0.529099683,13.30617462,0.091174311,1
0.461449092,0.513698627,0.687158416,3.939462184,13.39358578,0.100813326,1
0.544253926,0.61363366,0.569100913,3.267690576,13.14539398,0.021408476,1
0.537391741,0.583523804,0.663778999,3.605910061,11.2667225,0.08991751,1
0.462898694,0.498150278,0.669366207,-0.784505928,13.09460137,0.018668437,1
0.572648213,0.355658017,0.005359492,-23.48890361,11.45724414,0.096233575,0
0.475381308,0.718459889,0.908729481,-1.898944152,13.28902781,-0.012712761,1
0.459844382,0.515160462,0.638806256,1.380248185,13.23247755,0.123686791,1
0.539981757,0.614188237,0.705619101,3.443715591,11.2397662,0.104604484,1
0.520877077,0.566391773,0.608547465,-2.190837327,11.41963443,0.116219609,1
0.616590679,0.283174518,-0.109479589,-17.74177925,13.2621971,0.094165224,0
0.57288299,0.531509073,0.546642382,-11.74471441,11.43506215,0.093165904,0
0.46521327,0.771585334,1.177039518,-0.87915876,11.77961047,0.011581352,1
0.470672195,0.344425083,0.34020363,-7.232527526,13.19460486,0.026933688,1
0.582655966,0.35730125,0.471218361,-18.91948969,13.30298874,0.118935744,0
0.575295674,0.34073116,0.590105442,-3.131412814,13.14482764,0.105228883,0
0.565647227,0.441897235,-0.03372574,-18.65824955,11.61259045,0.112314727,0
0.463574431,0.563801496,0.459614953,2.575072315,13.04268629,0.091894224,1
0.540010619,0.559571237,0.668195373,1.011636703,13.04649876,0.018434027,1
0.574181063,0.484824182,0.259265618,-15.17536731,13.48804517,0.101284089,0
0.466328744,0.856913334,1.031151779,-0.666849167,13.36393663,0.014950383,1
0.555545988,0.565533459,0.665330636,0.857353777,13.26638746,0.031975494,1
0.577566831,0.454204726,0.0731893,1.119907409,13.34024386,0.107468745,1
0.470691635,0.483061514,0.244760635,0.334676403,13.3392448,0.086308891,1
0.559181201,0.403610718,0.441273699,-0.386641283,13.21314674,0.035775321,1
0.547225887,0.435921947,0.704757849,-0.011836151,13.2401418,0.034034747,1
0.465538063,0.538468936,0.593459871,-0.909016674,13.27489031,0.10466498,1
0.550903509,0.524204765,0.506870937,-13.36765046,13.33625871,0.139414808,0
0.617629882,0.335246028,-0.005373422,-23.05192726,13.41343952,0.108464114,0
0.53719923,0.540286118,0.666873359,3.557933044,13.12722108,0.020656478,1
0.471033268,0.825795701,1.15228865,3.453308668,11.34587391,0.039075528,1
0.545650512,0.58182929,0.627491397,2.71845235,13.00293407,0.059833032,1
0.455331007,0.545867368,0.63904069,-0.238849033,13.25628601,0.122114043,1
0.432496441,0.645661542,0.563545035,-25.1055209,13.50266187,0.268557385,0
0.449062375,0.519787592,0.670937585,3.299575115,13.27131651,0.112816769,1
0.584177993,0.352856594,0.499871782,-14.25689747,11.34155776,0.105430579,0
0.469560904,0.403332513,0.32128647,-4.677429427,13.27847582,0.049462436,1
0.462074865,0.504179306,0.490977884,0.757274596,13.25244081,0.020103281,1
0.557549556,0.378148159,0.202984884,-3.525864683,13.11535736,0.05120123,1
0.592634129,0.404049249,-0.015691307,-10.99370562,11.50602153,0.129211982,0
0.566822,0.446858144,0.134757801,-19.41367071,13.44267763,0.114108503,0
0.573493053,0.389638499,0.416786013,-21.47050995,13.20928858,0.118077431,0
0.466948643,0.79639127,1.09571067,-3.427167214,13.18903975,-0.010048306,1
0.529664419,0.534429064,0.650434271,1.098215887,13.06606872,0.028728452,1
0.583391692,0.475232375,-0.15020285,-21.7779609,11.4829835,0.115073902,0
0.4549947,0.365712131,0.495449646,-25.68364334,13.52892438,0.270650903,0
0.563932965,0.392535218,0.662092042,-1.744027426,13.14949375,0.064621942,1
0.574159504,0.489509002,0.228820701,-8.45713213,11.64107819,0.102477154,0
0.466253215,0.820407846,1.022582022,1.61921322,11.65605644,0.038936484,1
0.57520626,0.363647834,-0.159346478,-27.85768831,13.29875872,0.084964672,0
0.466786827,0.401262299,0.588881196,-22.20206508,11.63260924,0.107196264,0
0.454850124,0.499839487,0.720357667,4.139368756,13.38249441,0.153371511,1
0.541925207,0.505064141,0.39230182,-27.86803979,13.32204559,0.152647861,0
0.467286702,0.895348625,1.080373728,-0.0746392,11.49731233,0.006331522,1
0.56509921,0.512502187,0.526481858,-0.484177963,13.29332259,0.102440622,0
0.470386405,0.872317852,1.057205066,-1.684358139,11.80709194,-0.030280562,1
0.583355775,0.306504803,0.456590235,-28.83023629,13.37691526,0.061985625,0
0.543459765,0.538368281,0.690393798,-0.31614366,13.25440458,0.070382547,1
0.457783967,0.566636991,0.568175247,-12.60043814,11.53100758,0.125381365,0
0.455853331,0.48061291,0.692055882,1.228584888,13.22758603,0.109587658,1
0.563174967,0.43328013,0.138976393,-4.08320941,13.41019215,0.079713243,0
0.591210962,0.464411427,0.115388855,-14.37505499,11.63665914,0.115972152,0
0.529576885,0.592193651,0.665971111,0.955977111,12.95093469,0.069989491,1
0.466914966,0.371532924,0.39204034,1.635322852,13.31670393,0.109711612,1
0.551835502,0.563261913,0.590741504,0.565309474,13.24996865,0.107886443,1
0.544753798,0.59382704,0.410387105,-0.77453375,13.14535838,0.026961911,1
0.466062605,0.562396177,0.583106964,2.153345692,13.37822407,0.023054061,1
